0.13, 0, 0, 5, 0.1028533, 0, 1002.413, -2811.316, -2.961042, 0.001233003, 0.03962206, 41.79023, 0.8711591, 0.6355324, 0.2288172
 
3.539997, -0.0002523519, -0.003767391, 5, 0, 0.0006799178443066374079776821, 79946.68, -2899.773, -2.961042, 0.001233003, 0.03962206, 396.4102, 0.8333721, 0.551697, 0.164956
 
3.549997, -0.000484449, -0.003769915, 5, 0, 0.0006838040676927722117206092, 79681.87, -2899.754, -2.961042, 0.001233003, 0.03962206, 395.8302, 0.8334597, 0.551697, 0.164956
 
3.559997, -0.0005254403, -0.003774759, 5, 0, 0.0006869833212557291151962342, 79418.13, -2899.736, -2.961042, 0.001233003, 0.03962206, 395.2515, 0.8335477, 0.551697, 0.164956
 
3.569997, -0.0004219359, -0.003780013, 5, 0, 0.0006893821701466974903821133, 79155.43, -2899.716, -2.961042, 0.001233003, 0.03962206, 394.674, 0.8336358, 0.551697, 0.164956
 
3.579997, -0.0005163889, -0.003784233, 5, 0, 0.0006927880758612831567227854, 78893.79, -2899.698, -2.961042, 0.001233003, 0.03962206, 394.0977, 0.8337244, 0.551697, 0.164956
 
3.589997, -0.0004232379, -0.003789397, 5, 0, 0.0006952476872002633894464196, 78633.21, -2899.678, -2.961042, 0.001233003, 0.03962206, 393.5227, 0.833813, 0.551697, 0.164956
 
3.599997, -0.00039973, -0.003793629, 5, 0, 0.0006979634769367160868639576, 78373.66, -2899.659, -2.961042, 0.001233003, 0.03962206, 392.9489, 0.8339022, 0.551697, 0.164956
 
3.609997, -0.0005850371, -0.003797626, 5, 0, 0.0007019113309588325093709879, 78115.17, -2899.638, -2.961042, 0.001233003, 0.03962206, 392.3763, 0.8339913, 0.551697, 0.164956
 
3.619997, -0.0005452291, -0.003803477, 5, 0, 0.0007048456535782766219348442, 77857.72, -2899.619, -2.961042, 0.001233003, 0.03962206, 391.8049, 0.8340809, 0.551697, 0.164956
 
3.629997, -0.0005570815, -0.003808929, 5, 0, 0.0007080309258315565436341182, 77601.3, -2899.597, -2.961042, 0.001233003, 0.03962206, 391.2347, 0.8341707, 0.551697, 0.164956
 
3.639997, -0.0005410096, -0.0038145, 5, 0, 0.0007110771783066157294795420, 77345.91, -2899.578, -2.961042, 0.001233003, 0.03962206, 390.6658, 0.8342609, 0.551697, 0.164956
 
3.649997, -0.0005685748, -0.00381991, 5, 0, 0.0007143715026874713154454370, 77091.55, -2899.557, -2.961042, 0.001233003, 0.03962206, 390.0981, 0.8343512, 0.551697, 0.164956
 
3.659997, -0.0004472208, -0.003825595, 5, 0, 0.0007168100212752175641513997, 76838.22, -2899.537, -2.961042, 0.001233003, 0.03962206, 389.5316, 0.8344422, 0.551697, 0.164956
 
3.669997, -0.0005235767, -0.003830068, 5, 0, 0.0007202491660101992209298314, 76585.91, -2899.514, -2.961042, 0.001233003, 0.03962206, 388.9663, 0.8345332, 0.551697, 0.164956
 
3.679997, -0.0004199022, -0.003835303, 5, 0, 0.0007227266286862740709735800, 76334.73, -2899.492, -2.961042, 0.001233003, 0.03962206, 388.4026, 0.8346245, 0.551697, 0.164956
 
3.689997, -0.0004110867, -0.003839502, 5, 0, 0.0007256039035916737635726323, 76084.58, -2899.471, -2.961042, 0.001233003, 0.03962206, 387.8401, 0.8347162, 0.551697, 0.164956
 
3.699997, -0.0004248876, -0.003843613, 5, 0, 0.0007286139726477416657436216, 75835.43, -2899.448, -2.961042, 0.001233003, 0.03962206, 387.2788, 0.8348081, 0.551697, 0.164956
 
3.709997, -0.0004164159, -0.003847862, 5, 0, 0.0007315199257695351182533668, 75587.29, -2899.425, -2.961042, 0.001233003, 0.03962206, 386.7188, 0.8349003, 0.551697, 0.164956
 
3.719997, -0.0004565724, -0.003852026, 5, 0, 0.0007347225993490607252622167, 75340.16, -2899.401, -2.961042, 0.001233003, 0.03962206, 386.1599, 0.8349928, 0.551697, 0.164956
 
3.729997, -0.0005196459, -0.003856592, 5, 0, 0.0007381557582724408745840255, 75094.02, -2899.377, -2.961042, 0.001233003, 0.03962206, 385.6023, 0.8350857, 0.551697, 0.164956
 
3.739997, -0.0005285253, -0.003861789, 5, 0, 0.0007413784484730741151572497, 74848.89, -2899.356, -2.961042, 0.001233003, 0.03962206, 385.0459, 0.835179, 0.551697, 0.164956
 
3.749997, -0.0005958071, -0.003867074, 5, 0, 0.0007449966888177653774555141, 74604.86, -2899.331, -2.961042, 0.001233003, 0.03962206, 384.4911, 0.8352726, 0.551697, 0.164956
 
3.759997, -0.0004750326, -0.003873032, 5, 0, 0.0007475635142469575235297562, 74361.82, -2899.307, -2.961042, 0.001233003, 0.03962206, 383.9374, 0.8353665, 0.551697, 0.164956
 
3.769997, -0.0004182273, -0.003877782, 5, 0, 0.0007503099431661261846343919, 74119.78, -2899.282, -2.961042, 0.001233003, 0.03962206, 383.385, 0.8354608, 0.551697, 0.164956
 
3.779997, -0.0005652353, -0.003881965, 5, 0, 0.0007542538784321633016794097, 73878.72, -2899.257, -2.961042, 0.001233003, 0.03962206, 382.8338, 0.8355554, 0.551697, 0.164956
 
3.789997, -0.0005051495, -0.003887617, 5, 0, 0.0007571716719485527882997155, 73638.63, -2899.232, -2.961042, 0.001233003, 0.03962206, 382.2838, 0.8356504, 0.551697, 0.164956
 
3.799997, -0.0005019713, -0.003892669, 5, 0, 0.0007603453899449093681783006, 73399.52, -2899.206, -2.961042, 0.001233003, 0.03962206, 381.7351, 0.8357457, 0.551697, 0.164956
 
3.809997, -0.0003280419, -0.003897688, 5, 0, 0.0007624225883915403453260513, 73161.39, -2899.18, -2.961042, 0.001233003, 0.03962206, 381.1876, 0.8358417, 0.551697, 0.164956
 
3.819997, -0.0003848777, -0.003900969, 5, 0, 0.0007656520358096394702768794, 72924.23, -2899.154, -2.961042, 0.001233003, 0.03962206, 380.6413, 0.8359378, 0.551697, 0.164956
 
3.829997, -0.000481561, -0.003904817, 5, 0, 0.0007692600394978970703953985, 72688.02, -2899.128, -2.961042, 0.001233003, 0.03962206, 380.0962, 0.8360344, 0.551697, 0.164956
 
3.839997, -0.0003673807, -0.003909633, 5, 0, 0.0007717005748488689363970961, 72452.79, -2899.101, -2.961042, 0.001233003, 0.03962206, 379.5524, 0.8361315, 0.551697, 0.164956
 
3.849997, -0.0004636685, -0.003913307, 5, 0, 0.0007752908172705600001366358, 72218.52, -2899.074, -2.961042, 0.001233003, 0.03962206, 379.0097, 0.8362288, 0.551697, 0.164956
 
3.859997, -0.0005697782, -0.003917943, 5, 0, 0.0007791470155144479411772935, 71985.19, -2899.047, -2.961042, 0.001233003, 0.03962206, 378.4684, 0.8363267, 0.551697, 0.164956
 
3.869997, -0.0004788014, -0.003923641, 5, 0, 0.0007819351889441961557259161, 71752.83, -2899.02, -2.961042, 0.001233003, 0.03962206, 377.9282, 0.8364251, 0.551697, 0.164956
 
3.879997, -0.0005889928, -0.003928429, 5, 0, 0.0007858704158692383135152248, 71521.41, -2898.99, -2.961042, 0.001233003, 0.03962206, 377.3892, 0.8365237, 0.551697, 0.164956
 
3.889997, -0.0004947862, -0.003934319, 5, 0, 0.0007886916120437799432181394, 71290.95, -2898.962, -2.961042, 0.001233003, 0.03962206, 376.8515, 0.836623, 0.551697, 0.164956
 
3.899997, -0.0004734053, -0.003939267, 5, 0, 0.0007918114761420539378249889, 71061.41, -2898.934, -2.961042, 0.001233003, 0.03962206, 376.315, 0.8367227, 0.551697, 0.164956
 
3.909997, -0.0002943864, -0.003944001, 5, 0, 0.0007938533116472066568348061, 70832.72, -2898.904, -2.961042, 0.001233003, 0.03962206, 375.7794, 0.836823, 0.551697, 0.164956
 
3.919997, -0.0003533483, -0.003946945, 5, 0, 0.0007971177569103255504297091, 70604.95, -2898.873, -2.961042, 0.001233003, 0.03962206, 375.245, 0.8369236, 0.551697, 0.164956
 
3.929997, -0.0005486399, -0.003950478, 5, 0, 0.0008014177574092494368694991, 70378.13, -2898.844, -2.961042, 0.001233003, 0.03962206, 374.7119, 0.8370248, 0.551697, 0.164956
 
3.939997, -0.0005304098, -0.003955964, 5, 0, 0.0008047014493273454308279061, 70152.23, -2898.812, -2.961042, 0.001233003, 0.03962206, 374.18, 0.8371264, 0.551697, 0.164956
 
3.949997, -0.0005434921, -0.003961268, 5, 0, 0.0008081659307284000177099580, 69927.27, -2898.782, -2.961042, 0.001233003, 0.03962206, 373.6493, 0.8372288, 0.551697, 0.164956
 
3.959997, -0.0004054107, -0.003966703, 5, 0, 0.0008106509166844743197333230, 69703.22, -2898.75, -2.961042, 0.001233003, 0.03962206, 373.1198, 0.8373315, 0.551697, 0.164956
 
3.969997, -0.000318088, -0.003970757, 5, 0, 0.0008132012408516479168443501, 69479.98, -2898.717, -2.961042, 0.001233003, 0.03962206, 372.5912, 0.8374348, 0.551697, 0.164956
 
3.979997, -0.000453204, -0.003973938, 5, 0, 0.0008170796747341454472420477, 69257.66, -2898.684, -2.961042, 0.001233003, 0.03962206, 372.0639, 0.8375387, 0.551697, 0.164956
 
3.989997, -0.0004946953, -0.00397847, 5, 0, 0.0008206123037175995184909980, 69036.27, -2898.652, -2.961042, 0.001233003, 0.03962206, 371.5378, 0.8376433, 0.551697, 0.164956
 
3.999997, -0.0005631904, -0.003983417, 5, 0, 0.0008244237903800581807541214, 68815.77, -2898.619, -2.961042, 0.001233003, 0.03962206, 371.0129, 0.8377484, 0.551697, 0.164956
 
4.009997, -0.0006273344, -0.003989048, 5, 0, 0.0008283579894376277696580121, 68596.2, -2898.585, -2.961042, 0.001233003, 0.03962206, 370.4893, 0.8378541, 0.551697, 0.164956
 
4.019997, -0.0005145429, -0.003995322, 5, 0, 0.0008312659666069550556393950, 68377.41, -2898.392, -2.961042, 0.001233003, 0.03962206, 369.9666, 0.8379475, 0.551697, 0.164956
 
4.029997, -0.0006087542, -0.004000467, 5, 0, 0.0008353777650136841854044918, 68159.52, -2898.14, -2.961042, 0.001233003, 0.03962206, 369.445, 0.838037, 0.551697, 0.164956
 
4.039998, -0.0005116216, -0.004006555, 5, 0, 0.0008383834494482340019516070, 67942.54, -2897.884, -2.961042, 0.001233003, 0.03962206, 368.9247, 0.8381268, 0.551697, 0.164956
 
4.049998, -0.0004653644, -0.004011671, 5, 0, 0.0008415444365590707306301167, 67726.34, -2897.627, -2.961042, 0.001233003, 0.03962206, 368.4054, 0.8382173, 0.551697, 0.164956
 
4.059998, -0.0003992872, -0.004016325, 5, 0, 0.0008444782489691076151441918, 67511.04, -2897.367, -2.961042, 0.001233003, 0.03962206, 367.8872, 0.8383085, 0.551697, 0.164956
 
4.069998, -0.0003997688, -0.004020318, 5, 0, 0.0008477406074065241707463748, 67296.63, -2897.105, -2.961042, 0.001233003, 0.03962206, 367.3703, 0.8384001, 0.551697, 0.164956
 
4.079998, -0.0004201763, -0.004024316, 5, 0, 0.0008511509307369810943818286, 67082.99, -2896.843, -2.961042, 0.001233003, 0.03962206, 366.8543, 0.8384925, 0.551697, 0.164956
 
4.089999, -0.0004003714, -0.004028517, 5, 0, 0.0008543315414075537685922589, 66870.25, -2896.579, -2.961042, 0.001233003, 0.03962206, 366.3395, 0.8385856, 0.551697, 0.164956
 
4.099999, -0.0004156819, -0.004032521, 5, 0, 0.0008577227126724996696220336, 66658.38, -2896.313, -2.961042, 0.001233003, 0.03962206, 365.8259, 0.8386794, 0.551697, 0.164956
 
4.109999, -0.0004608785, -0.004036678, 5, 0, 0.0008613654791290899132759646, 66447.28, -2896.044, -2.961042, 0.001233003, 0.03962206, 365.3133, 0.8387738, 0.551697, 0.164956
 
4.119999, -0.0004677032, -0.004041287, 5, 0, 0.0008648429242399153548187115, 66237.06, -2895.774, -2.961042, 0.001233003, 0.03962206, 364.8019, 0.8388691, 0.551697, 0.164956
 
4.13, -0.0004966976, -0.004045964, 5, 0, 0.0008685012398452482320254661, 66027.6, -2895.501, -2.961042, 0.001233003, 0.03962206, 364.2914, 0.838965, 0.551697, 0.164956
 
4.14, -0.000492239, -0.00405093, 5, 0, 0.0008719938468149615661678345, 65819.02, -2895.225, -2.961042, 0.001233003, 0.03962206, 363.7821, 0.8390617, 0.551697, 0.164956
 
4.15, -0.000516228, -0.004055853, 5, 0, 0.0008756856924131300720207174, 65611.3, -2894.95, -2.961042, 0.001233003, 0.03962206, 363.274, 0.8391594, 0.551697, 0.164956
 
4.16, -0.0005400257, -0.004061015, 5, 0, 0.0008794384297745185595901781, 65404.34, -2894.67, -2.961042, 0.001233003, 0.03962206, 362.7669, 0.8392577, 0.551697, 0.164956
 
4.170001, -0.0005474798, -0.004066416, 5, 0, 0.0008831350085103636811597531, 65198.24, -2894.388, -2.961042, 0.001233003, 0.03962206, 362.261, 0.839357, 0.551697, 0.164956
 
4.180001, -0.0005686227, -0.00407189, 5, 0, 0.0008869555258025274460745053, 64992.89, -2894.104, -2.961042, 0.001233003, 0.03962206, 361.756, 0.839457, 0.551697, 0.164956
 
4.190001, -0.0005585517, -0.004077577, 5, 0, 0.0008906064641854868823960862, 64788.41, -2893.818, -2.961042, 0.001233003, 0.03962206, 361.2522, 0.8395582, 0.551697, 0.164956
 
4.200001, -0.0005825772, -0.004083162, 5, 0, 0.0008944903226453559160814437, 64584.66, -2893.529, -2.961042, 0.001233003, 0.03962206, 360.7494, 0.8396602, 0.551697, 0.164956
 
4.210001, -0.0005650077, -0.004088988, 5, 0, 0.0008981358140048116158409243, 64381.77, -2893.236, -2.961042, 0.001233003, 0.03962206, 360.2477, 0.839763, 0.551697, 0.164956
 
4.220002, -0.0005769475, -0.004094638, 5, 0, 0.0009019645283498091926194263, 64179.62, -2892.941, -2.961042, 0.001233003, 0.03962206, 359.747, 0.8398671, 0.551697, 0.164956
 
4.230002, -0.0005667909, -0.004100407, 5, 0, 0.0009056676990449605847005894, 63978.31, -2892.642, -2.961042, 0.001233003, 0.03962206, 359.2475, 0.8399721, 0.551697, 0.164956
 
4.240002, -0.0004519945, -0.004106076, 5, 0, 0.0009085958524242950103196115, 63777.74, -2892.344, -2.961042, 0.001233003, 0.03962206, 358.749, 0.8400784, 0.551697, 0.164956
 
4.250002, -0.0003382881, -0.004110596, 5, 0, 0.0009112810191794024122460876, 63578.01, -2892.039, -2.961042, 0.001233003, 0.03962206, 358.2516, 0.8401858, 0.551697, 0.164956
 
4.260003, -0.0002822038, -0.004113979, 5, 0, 0.0009141381549563893905748232, 63379.01, -2891.732, -2.961042, 0.001233003, 0.03962206, 357.7552, 0.8402944, 0.551697, 0.164956
 
4.270003, -0.0003971599, -0.004116801, 5, 0, 0.0009181270468600281241810501, 63180.85, -2891.423, -2.961042, 0.001233003, 0.03962206, 357.26, 0.8404042, 0.551697, 0.164956
 
4.280003, -0.0003334227, -0.004120772, 5, 0, 0.0009210683025036173470951672, 62983.41, -2891.107, -2.961042, 0.001233003, 0.03962206, 356.7657, 0.840515, 0.551697, 0.164956
 
4.290003, -0.0004202682, -0.004124106, 5, 0, 0.0009249788254461185172860019, 62786.8, -2890.79, -2.961042, 0.001233003, 0.03962206, 356.2726, 0.8406274, 0.551697, 0.164956
 
4.300004, -0.0005078358, -0.004128309, 5, 0, 0.0009290985967912947643485295, 62590.91, -2890.469, -2.961042, 0.001233003, 0.03962206, 355.7805, 0.840741, 0.551697, 0.164956
 
4.310004, -0.0006192682, -0.004133387, 5, 0, 0.000933356196776670042853, 62395.96, -2893.181, -2.961042, 0.001233003, 0.03962206, 355.2899, 0.8409311, 0.551697, 0.164956
 
4.320004, -0.0009340317, -0.00413958, 5, 0, 0.000939082291218540499667, 62202.04, -2899.65, -2.961042, 0.001233003, 0.03962206, 354.8011, 0.8412145, 0.551697, 0.164956
 
4.330004, -0.001105613, -0.004148921, 5, 0, 0.000944471189683124183042, 62009.15, -2906.074, -2.961042, 0.001233003, 0.03962206, 354.3141, 0.8414967, 0.551697, 0.164956
 
4.340004, -0.001065487, -0.004159977, 5, 0, 0.000948682957734935692808, 61817.4, -2912.458, -2.961042, 0.001233003, 0.03962206, 353.8293, 0.841778, 0.551697, 0.164956
 
4.350005, -0.00104248, -0.004170632, 5, 0, 0.000952943599136845452176, 61626.68, -2918.797, -2.961042, 0.001233003, 0.03962206, 353.3463, 0.8420581, 0.551697, 0.164956
 
4.360005, -0.0008392413, -0.004181056, 5, 0, 0.0009558124538758473031317343, 61436.97, -2925.096, -2.961042, 0.001233003, 0.03962206, 352.8652, 0.8423373, 0.551697, 0.164956
 
4.370005, -0.0006717791, -0.004189449, 5, 0, 0.000958493570652170755615, 61248.28, -2931.351, -2.961042, 0.001233003, 0.03962206, 352.3859, 0.8426153, 0.551697, 0.164956
 
4.380005, -0.000366497, -0.004196167, 5, 0, 0.0009597575279351591747470056, 61060.71, -2937.571, -2.961042, 0.001233003, 0.03962206, 351.9088, 0.8428926, 0.551697, 0.164956
 
4.390006, -0.0001544335, -0.004199831, 5, 0, 0.000961026304053404253294, 60874.15, -2943.743, -2.961042, 0.001233003, 0.03962206, 351.4335, 0.8431685, 0.551697, 0.164956
 
4.400006, -1.718477E-06, -0.004201375, 5, 0, 0.000962256705350698849025, 60688.59, -2949.871, -2.961042, 0.001233003, 0.03962206, 350.96, 0.8434432, 0.551697, 0.164956
 
4.410006, 0.000116443, -0.004201393, 5, 0, 0.000963395877876766707456, 60504.03, -2955.966, -2.961042, 0.001233003, 0.03962206, 350.4883, 0.8437171, 0.551697, 0.164956
 
4.420006, 5.708352E-05, -0.004200228, 5, 0, 0.000965608814570267148679, 60320.47, -2962.016, -2.961042, 0.001233003, 0.03962206, 350.0185, 0.8439897, 0.551697, 0.164956
 
4.430007, 3.869581E-05, -0.004199657, 5, 0, 0.0009676493545319604897452177, 60137.91, -2968.029, -2.961042, 0.001233003, 0.03962206, 349.5505, 0.8442613, 0.551697, 0.164956
 
4.440007, 3.384676E-05, -0.00419927, 5, 0, 0.00096963058351985688, 59956.33, -2974.004, -2.961042, 0.001233003, 0.03962206, 349.0844, 0.8445319, 0.551697, 0.164956
 
4.450007, 3.042085E-05, -0.004198932, 5, 0, 0.000971615669603037117696, 59775.63, -2979.936, -2.961042, 0.001233003, 0.03962206, 348.6198, 0.8448012, 0.551697, 0.164956
 
4.460007, -0.0001010814, -0.004198628, 5, 0, 0.000974588828754947469046, 59595.92, -2985.839, -2.961042, 0.001233003, 0.03962206, 348.157, 0.8450699, 0.551697, 0.164956
 
4.470007, -0.0001821414, -0.004199638, 5, 0, 0.0009774865902006080064453719, 59417.18, -2991.7, -2.961042, 0.001233003, 0.03962206, 347.6961, 0.8453375, 0.551697, 0.164956
 
4.480008, -0.0002365921, -0.00420146, 5, 0, 0.000980374100493676245048, 59239.42, -2997.52, -2.961042, 0.001233003, 0.03962206, 347.237, 0.8456037, 0.551697, 0.164956
 
4.490008, -8.431875E-05, -0.004203826, 5, 0, 0.0009818021871420092506525760, 59062.53, -3003.306, -2.961042, 0.001233003, 0.03962206, 346.7794, 0.8458693, 0.551697, 0.164956
 
4.500008, -0.0001010176, -0.004204669, 5, 0, 0.00098417769219961453932, 58886.6, -3009.051, -2.961042, 0.001233003, 0.03962206, 346.3237, 0.8461336, 0.551697, 0.164956
 
4.510008, -0.0001021325, -0.004205679, 5, 0, 0.000986473420928186794044, 58711.64, -3014.764, -2.961042, 0.001233003, 0.03962206, 345.8698, 0.846397, 0.551697, 0.164956
 
4.520009, -0.000104188, -0.0042067, 5, 0, 0.0009887827044450349669365338, 58537.53, -3020.44, -2.961042, 0.001233003, 0.03962206, 345.4174, 0.8466595, 0.551697, 0.164956
 
4.530009, -0.0002041899, -0.004207742, 5, 0, 0.000991859470390661178952, 58364.38, -3026.08, -2.961042, 0.001233003, 0.03962206, 344.9669, 0.846921, 0.551697, 0.164956
 
4.540009, -0.0002669621, -0.004209784, 5, 0, 0.000994889585055764954358, 58192.08, -3031.683, -2.961042, 0.001233003, 0.03962206, 344.5179, 0.8471814, 0.551697, 0.164956
 
4.550009, -0.0004506106, -0.004212453, 5, 0, 0.000999015580234824154023, 58020.74, -3037.25, -2.961042, 0.001233003, 0.03962206, 344.0707, 0.8474407, 0.551697, 0.164956
 
4.560009, -0.0002465166, -0.00421696, 5, 0, 0.001000557523389949287972, 57850.23, -3042.781, -2.961042, 0.001233003, 0.03962206, 343.6251, 0.8476992, 0.551697, 0.164956
 
4.57001, -0.0002166946, -0.004219425, 5, 0, 0.0010029797012126230139508041, 57680.57, -3048.281, -2.961042, 0.001233003, 0.03962206, 343.181, 0.8479568, 0.551697, 0.164956
 
4.58001, -0.000318028, -0.004221592, 5, 0, 0.0010063613526748305118420176, 57511.84, -3053.75, -2.961042, 0.001233003, 0.03962206, 342.7387, 0.8482135, 0.551697, 0.164956
 
4.59001, -0.0002510106, -0.004224772, 5, 0, 0.00100866924600223210156, 57343.96, -3059.179, -2.961042, 0.001233003, 0.03962206, 342.298, 0.8484691, 0.551697, 0.164956
 
4.60001, -0.0001431126, -0.004227282, 5, 0, 0.0010104978939354532302313791, 57176.9, -3064.577, -2.961042, 0.001233003, 0.03962206, 341.8588, 0.8487239, 0.551697, 0.164956
 
4.610011, -0.0001781857, -0.004228713, 5, 0, 0.0010131965964608384771505311, 57010.77, -3069.94, -2.961042, 0.001233003, 0.03962206, 341.4214, 0.8489777, 0.551697, 0.164956
 
4.620011, -6.224566E-05, -0.004230495, 5, 0, 0.001014789583292712190224, 56845.46, -3075.268, -2.961042, 0.001233003, 0.03962206, 340.9856, 0.8492306, 0.551697, 0.164956
 
4.630011, -0.0001000686, -0.004231118, 5, 0, 0.001017322659274169769435, 56680.98, -3080.566, -2.961042, 0.001233003, 0.03962206, 340.5512, 0.8494825, 0.551697, 0.164956
 
4.640011, -0.0001076281, -0.004232118, 5, 0, 0.0010197096511791412451618765, 56517.32, -3085.833, -2.961042, 0.001233003, 0.03962206, 340.1185, 0.8497337, 0.551697, 0.164956
 
4.650012, -0.0002204089, -0.004233195, 5, 0, 0.001022956350845387246558, 56354.47, -3091.066, -2.961042, 0.001233003, 0.03962206, 339.6872, 0.8499838, 0.551697, 0.164956
 
4.660012, -0.0002883033, -0.004235398, 5, 0, 0.0010261242352790086335000125, 56192.44, -3096.264, -2.961042, 0.001233003, 0.03962206, 339.2575, 0.8502328, 0.551697, 0.164956
 
4.670012, -0.0004525381, -0.004238281, 5, 0, 0.0010302319752299657613539421, 56031.22, -3101.438, -2.961042, 0.001233003, 0.03962206, 338.8293, 0.8504813, 0.551697, 0.164956
 
4.680012, -0.0003897415, -0.004242807, 5, 0, 0.0010329303714050876880920829, 55870.8, -3106.576, -2.961042, 0.001233003, 0.03962206, 338.4026, 0.8507288, 0.551697, 0.164956
 
4.690012, -0.0003064529, -0.004246704, 5, 0, 0.0010353158097611528708263114, 55711.19, -3111.683, -2.961042, 0.001233003, 0.03962206, 337.9775, 0.8509753, 0.551697, 0.164956
 
4.700013, -0.0003631619, -0.004249769, 5, 0, 0.00103862671144874615225, 55552.38, -3116.76, -2.961042, 0.001233003, 0.03962206, 337.5539, 0.851221, 0.551697, 0.164956
 
4.710013, -0.0002063652, -0.0042534, 5, 0, 0.001040362323398292760671, 55394.37, -3121.805, -2.961042, 0.001233003, 0.03962206, 337.1318, 0.8514659, 0.551697, 0.164956
 
4.720013, -9.889402E-05, -0.004255464, 5, 0, 0.0010421122475701530614915989, 55237.15, -3126.821, -2.961042, 0.001233003, 0.03962206, 336.7113, 0.8517099, 0.551697, 0.164956
 
4.730013, -0.0001100399, -0.004256453, 5, 0, 0.00104455804367853954873, 55080.73, -3131.805, -2.961042, 0.001233003, 0.03962206, 336.2923, 0.851953, 0.551697, 0.164956
 
4.740014, -0.0001079687, -0.004257554, 5, 0, 0.00104692907430798205116, 54925, -3136.76, -2.961042, 0.001233003, 0.03962206, 335.8745, 0.8521952, 0.551697, 0.164956
 
4.750014, -0.0002181605, -0.004258634, 5, 0, 0.001050208763835032030104, 54770.05, -3141.687, -2.961042, 0.001233003, 0.03962206, 335.4583, 0.8524367, 0.551697, 0.164956
 
4.760014, -0.0002741724, -0.004260815, 5, 0, 0.0010533253943885315366686411, 54615.89, -3146.585, -2.961042, 0.001233003, 0.03962206, 335.0435, 0.8526772, 0.551697, 0.164956
 
4.770014, -0.0001221446, -0.004263557, 5, 0, 0.001054888942096804623435, 54462.51, -3151.452, -2.961042, 0.001233003, 0.03962206, 334.6303, 0.852917, 0.551697, 0.164956
 
4.780015, 3.082904E-05, -0.004264778, 5, 0, 0.0010560688682773378996, 54309.81, -3156.29, -2.961042, 0.001233003, 0.03962206, 334.2184, 0.853156, 0.551697, 0.164956
 
4.790015, -0.0001258904, -0.00426447, 5, 0, 0.001059402381763518782854, 54157.89, -3161.101, -2.961042, 0.001233003, 0.03962206, 333.8079, 0.853394, 0.551697, 0.164956
 
4.800015, -0.0002142179, -0.004265729, 5, 0, 0.001062570512885082917604, 54006.74, -3165.883, -2.961042, 0.001233003, 0.03962206, 333.399, 0.8536312, 0.551697, 0.164956
 
4.810015, -0.0002509833, -0.004267871, 5, 0, 0.001065542062938955175108, 53856.26, -3170.636, -2.961042, 0.001233003, 0.03962206, 332.9913, 0.8538675, 0.551697, 0.164956
 
4.820015, -0.000384508, -0.004270381, 5, 0, 0.001069406488206680910242, 53706.55, -3175.363, -2.961042, 0.001233003, 0.03962206, 332.5851, 0.8541031, 0.551697, 0.164956
 
4.830016, -0.0004341182, -0.004274226, 5, 0, 0.0010729221557561521416827575, 53557.52, -3180.061, -2.961042, 0.001233003, 0.03962206, 332.1802, 0.8543378, 0.551697, 0.164956
 
4.840016, -0.0004277787, -0.004278567, 5, 0, 0.001076105514029380507284, 53409.24, -3184.732, -2.961042, 0.001233003, 0.03962206, 331.7768, 0.8545718, 0.551697, 0.164956
 
4.850016, -0.0002505516, -0.004282845, 5, 0, 0.001077863345279316848532, 53261.62, -3189.376, -2.961042, 0.001233003, 0.03962206, 331.3746, 0.8548051, 0.551697, 0.164956
 
4.860016, -0.0002369398, -0.00428535, 5, 0, 0.001080532929921824577585, 53114.77, -3193.994, -2.961042, 0.001233003, 0.03962206, 330.974, 0.8550375, 0.551697, 0.164956
 
4.870017, -3.890093E-05, -0.00428772, 5, 0, 0.0010816380035435436960019346, 52968.57, -3198.584, -2.961042, 0.001233003, 0.03962206, 330.5746, 0.8552693, 0.551697, 0.164956
 
4.880017, 7.794003E-06, -0.004288109, 5, 0, 0.001083502776653256615952, 52823.02, -3203.148, -2.961042, 0.001233003, 0.03962206, 330.1763, 0.8555002, 0.551697, 0.164956
 
4.890017, -8.853769E-05, -0.004288031, 5, 0, 0.001086443290497076109136, 52678.23, -3207.688, -2.961042, 0.001233003, 0.03962206, 329.7797, 0.8557304, 0.551697, 0.164956
 
4.900017, -0.0001096938, -0.004288916, 5, 0, 0.001089005179232615866704, 52534.09, -3212.199, -2.961042, 0.001233003, 0.03962206, 329.3842, 0.8559596, 0.551697, 0.164956
 
4.910017, -0.0002419379, -0.004290013, 5, 0, 0.0010925561222806028129607225, 52390.6, -3216.687, -2.961042, 0.001233003, 0.03962206, 328.99, 0.8561881, 0.551697, 0.164956
 
4.920018, -0.0003022411, -0.004292433, 5, 0, 0.001095844991485804001595, 52247.85, -3221.148, -2.961042, 0.001233003, 0.03962206, 328.5973, 0.856416, 0.551697, 0.164956
 
4.930018, -0.0003133486, -0.004295455, 5, 0, 0.0010988807601450484551540432, 52105.75, -3225.582, -2.961042, 0.001233003, 0.03962206, 328.2058, 0.8566429, 0.551697, 0.164956
 
4.940018, -0.0004194665, -0.004298589, 5, 0, 0.001102752169250886092364, 51964.28, -3229.992, -2.961042, 0.001233003, 0.03962206, 327.8156, 0.8568691, 0.551697, 0.164956
 
